result_id,season_name,season_id,matchday_number,event_id,home_team,away_team,home_goals,away_goals,total_goals,o15,o25,u25,u35,gg,ng,has_core_odds,has_league_snapshot,over_15,over_25,under_25,under_35,gg_yes,ng_yes,home_win,draw,away_win
66248,VFLM 5271,vf:season:3096550,6,vf:match:1403671170,Liverpool,Fulham,1,0,1,1.25,1.9,1.8,1.3,2.45,1.5,True,True,False,False,True,True,False,True,True,False,False
167632,VFLM 5271,vf:season:3096550,6,vf:match:season:vflm5271:md:6:LondonGuns:Newcastle,London Guns,Newcastle,5,0,5,,,,,,,False,True,True,True,False,False,False,True,True,False,False
167636,VFLM 5271,vf:season:3096550,6,vf:match:season:vflm5271:md:6:ManchesterBlue:Chelsea,Manchester Blue,Chelsea,3,3,6,,,,,,,False,True,True,True,False,False,True,False,False,True,False
66246,VFLM 5271,vf:season:3096550,6,vf:match:1403671168,Manchester Red,Tottenham,1,1,2,1.3,1.9,1.8,1.25,1.9,1.8,True,True,True,False,True,True,True,False,False,True,False
66251,VFLM 5271,vf:season:3096550,6,vf:match:1403671166,Wolverhampton,London Guns,0,2,2,1.18,1.55,2.3,1.55,1.55,2.35,True,True,True,False,True,True,False,True,False,False,True
167631,VFLM 5271,vf:season:3096550,6,vf:match:season:vflm5271:md:6:Wolverhampton:AstonVilla,Wolverhampton,Aston Villa,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
167628,VFLM 5271,vf:season:3096550,7,vf:match:season:vflm5271:md:7:AstonVilla:ManchesterBlue,Aston Villa,Manchester Blue,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
167622,VFLM 5271,vf:season:3096550,7,vf:match:season:vflm5271:md:7:Chelsea:Everton,Chelsea,Everton,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
66257,VFLM 5271,vf:season:3096550,7,vf:match:1403671176,Crystal Palace,Everton,0,0,0,1.45,2.4,1.5,1.18,2.1,1.65,True,True,False,False,True,True,False,True,False,True,False
66259,VFLM 5271,vf:season:3096550,7,vf:match:1403671178,Fulham,Wolverhampton,2,2,4,1.3,1.9,1.8,1.25,1.75,1.95,True,True,True,True,False,False,True,False,False,True,False
167625,VFLM 5271,vf:season:3096550,7,vf:match:season:vflm5271:md:7:Leeds:Wolverhampton,Leeds,Wolverhampton,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
167621,VFLM 5271,vf:season:3096550,7,vf:match:season:vflm5271:md:7:Liverpool:Brighton,Liverpool,Brighton,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
66252,VFLM 5271,vf:season:3096550,7,vf:match:1403671173,Liverpool,Aston Villa,0,0,0,1.3,2.0,1.75,1.25,1.9,1.8,True,True,False,False,True,True,False,True,False,True,False
66254,VFLM 5271,vf:season:3096550,7,vf:match:1403671174,London Guns,Bournemouth,2,0,2,1.18,1.6,2.2,1.45,1.95,1.75,True,True,True,False,True,True,False,True,True,False,False
66258,VFLM 5271,vf:season:3096550,7,vf:match:1403671179,Manchester Blue,Leeds,1,0,1,1.22,1.75,2.0,1.35,2.1,1.65,True,True,False,False,True,True,False,True,True,False,False
167626,VFLM 5271,vf:season:3096550,7,vf:match:season:vflm5271:md:7:ManchesterRed:LondonGuns,Manchester Red,London Guns,3,2,5,,,,,,,False,True,True,True,False,False,True,False,True,False,False
66256,VFLM 5271,vf:season:3096550,7,vf:match:1403671177,Newcastle,Chelsea,2,2,4,1.2,1.7,2.05,1.35,1.75,1.95,True,True,True,True,False,False,True,False,False,True,False
167627,VFLM 5271,vf:season:3096550,7,vf:match:season:vflm5271:md:7:Newcastle:CrystalPalace,Newcastle,Crystal Palace,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
66253,VFLM 5271,vf:season:3096550,7,vf:match:1403671175,Tottenham,Brighton,1,1,2,1.3,1.95,1.8,1.3,1.9,1.8,True,True,True,False,True,True,True,False,False,True,False
167623,VFLM 5271,vf:season:3096550,7,vf:match:season:vflm5271:md:7:Tottenham:Bournemouth,Tottenham,Bournemouth,5,0,5,,,,,,,False,True,True,True,False,False,False,True,True,False,False
167624,VFLM 5271,vf:season:3096550,7,vf:match:season:vflm5271:md:7:WestHam:Fulham,West Ham,Fulham,2,4,6,,,,,,,False,True,True,True,False,False,True,False,False,False,True
66255,VFLM 5271,vf:season:3096550,7,vf:match:1403671180,West Ham,Manchester Red,0,1,1,1.25,1.85,1.9,1.3,1.6,2.2,True,True,False,False,True,True,False,True,False,False,True
66265,VFLM 5271,vf:season:3096550,8,vf:season:3096550:8:Aston Villa:Crystal Palace,Aston Villa,Crystal Palace,0,1,1,1.25,1.9,1.8,1.3,2.3,1.55,True,True,False,False,True,True,False,True,False,False,True
66261,VFLM 5271,vf:season:3096550,8,vf:season:3096550:8:Bournemouth:Fulham,Bournemouth,Fulham,1,1,2,1.6,2.6,1.45,1.14,2.4,1.5,True,True,True,False,True,True,True,False,False,True,False
167614,VFLM 5271,vf:season:3096550,8,vf:match:season:vflm5271:md:8:Bournemouth:Newcastle,Bournemouth,Newcastle,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
167618,VFLM 5271,vf:season:3096550,8,vf:match:season:vflm5271:md:8:Brighton:Tottenham,Brighton,Tottenham,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
66266,VFLM 5271,vf:season:3096550,8,vf:season:3096550:8:Brighton:West Ham,Brighton,West Ham,3,0,3,1.25,1.85,1.85,1.25,1.7,2.0,True,True,True,True,False,True,False,True,True,False,False
66260,VFLM 5271,vf:season:3096550,8,vf:season:3096550:8:Chelsea:London Guns,Chelsea,London Guns,0,0,0,1.22,1.6,2.15,1.45,1.6,2.15,True,True,False,False,True,True,False,True,False,True,False
167616,VFLM 5271,vf:season:3096550,8,vf:match:season:vflm5271:md:8:CrystalPalace:ManchesterRed,Crystal Palace,Manchester Red,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
167619,VFLM 5271,vf:season:3096550,8,vf:match:season:vflm5271:md:8:Everton:ManchesterBlue,Everton,Manchester Blue,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
66263,VFLM 5271,vf:season:3096550,8,vf:season:3096550:8:Everton:Tottenham,Everton,Tottenham,0,0,0,1.5,2.3,1.55,1.18,2.1,1.65,True,True,False,False,True,True,False,True,False,True,False
167615,VFLM 5271,vf:season:3096550,8,vf:match:season:vflm5271:md:8:Fulham:Liverpool,Fulham,Liverpool,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
167620,VFLM 5271,vf:season:3096550,8,vf:match:season:vflm5271:md:8:Leeds:AstonVilla,Leeds,Aston Villa,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
66264,VFLM 5271,vf:season:3096550,8,vf:season:3096550:8:Leeds:Newcastle,Leeds,Newcastle,0,0,0,1.5,2.7,1.4,1.14,2.3,1.55,True,True,False,False,True,True,False,True,False,True,False
167617,VFLM 5271,vf:season:3096550,8,vf:match:season:vflm5271:md:8:LondonGuns:Chelsea,London Guns,Chelsea,1,3,4,,,,,,,False,True,True,True,False,False,True,False,False,False,True
66267,VFLM 5271,vf:season:3096550,8,vf:season:3096550:8:Manchester Red:Manchester Blue,Manchester Red,Manchester Blue,3,0,3,1.2,1.65,2.1,1.4,1.6,2.2,True,True,True,True,False,True,False,True,True,False,False
167613,VFLM 5271,vf:season:3096550,8,vf:match:season:vflm5271:md:8:Wolverhampton:WestHam,Wolverhampton,West Ham,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
66262,VFLM 5271,vf:season:3096550,8,vf:season:3096550:8:Wolverhampton:Liverpool,Wolverhampton,Liverpool,0,3,3,1.18,1.65,2.15,1.45,1.65,2.05,True,True,True,True,False,True,False,True,False,False,True
167607,VFLM 5271,vf:season:3096550,9,vf:match:season:vflm5271:md:9:AstonVilla:Everton,Aston Villa,Everton,3,1,4,,,,,,,False,True,True,True,False,False,True,False,True,False,False
167611,VFLM 5271,vf:season:3096550,9,vf:match:season:vflm5271:md:9:Chelsea:CrystalPalace,Chelsea,Crystal Palace,0,3,3,,,,,,,False,True,True,True,False,True,False,True,False,False,True
66268,VFLM 5271,vf:season:3096550,9,vf:season:3096550:9:Fulham:Chelsea,Fulham,Chelsea,1,4,5,1.3,2.05,1.7,1.25,2.05,1.65,True,True,True,True,False,False,True,False,False,False,True
66269,VFLM 5271,vf:season:3096550,9,vf:season:3096550:9:Liverpool:Bournemouth,Liverpool,Bournemouth,1,0,1,1.18,1.65,2.15,1.35,2.3,1.55,True,True,False,False,True,True,False,True,True,False,False
167606,VFLM 5271,vf:season:3096550,9,vf:match:season:vflm5271:md:9:Liverpool:Wolverhampton,Liverpool,Wolverhampton,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
66275,VFLM 5271,vf:season:3096550,9,vf:season:3096550:9:London Guns:Leeds,London Guns,Leeds,3,2,5,1.3,1.85,1.85,1.3,2.15,1.6,True,True,True,True,False,False,True,False,True,False,False
167612,VFLM 5271,vf:season:3096550,9,vf:match:season:vflm5271:md:9:ManchesterBlue:LondonGuns,Manchester Blue,London Guns,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
66271,VFLM 5271,vf:season:3096550,9,vf:season:3096550:9:Manchester Blue:Brighton,Manchester Blue,Brighton,2,1,3,1.18,1.65,2.1,1.45,1.9,1.8,True,True,True,True,False,True,True,False,True,False,False
167605,VFLM 5271,vf:season:3096550,9,vf:match:season:vflm5271:md:9:ManchesterRed:Bournemouth,Manchester Red,Bournemouth,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
66270,VFLM 5271,vf:season:3096550,9,vf:season:3096550:9:Newcastle:Manchester Red,Newcastle,Manchester Red,0,3,3,1.35,2.05,1.7,1.25,2.0,1.7,True,True,True,True,False,True,False,True,False,False,True
167608,VFLM 5271,vf:season:3096550,9,vf:match:season:vflm5271:md:9:Newcastle:Brighton,Newcastle,Brighton,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
66272,VFLM 5271,vf:season:3096550,9,vf:season:3096550:9:Tottenham:Crystal Palace,Tottenham,Crystal Palace,1,0,1,1.22,1.7,2.05,1.4,2.0,1.7,True,True,False,False,True,True,False,True,True,False,False
167609,VFLM 5271,vf:season:3096550,9,vf:match:season:vflm5271:md:9:Tottenham:Fulham,Tottenham,Fulham,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
167610,VFLM 5271,vf:season:3096550,9,vf:match:season:vflm5271:md:9:WestHam:Leeds,West Ham,Leeds,3,0,3,,,,,,,False,True,True,True,False,True,False,True,True,False,False
66274,VFLM 5271,vf:season:3096550,9,vf:season:3096550:9:West Ham:Everton,West Ham,Everton,1,2,3,1.4,2.3,1.55,1.2,1.9,1.8,True,True,True,True,False,True,True,False,False,False,True
66273,VFLM 5271,vf:season:3096550,9,vf:season:3096550:9:Wolverhampton:Aston Villa,Wolverhampton,Aston Villa,4,2,6,1.25,1.8,1.9,1.3,1.7,2.05,True,True,True,True,False,False,True,False,True,False,False
66280,VFLM 5271,vf:season:3096550,10,vf:season:3096550:10:Aston Villa:Tottenham,Aston Villa,Tottenham,2,1,3,1.45,2.4,1.5,1.18,2.05,1.7,True,True,True,True,False,True,True,False,True,False,False
167599,VFLM 5271,vf:season:3096550,10,vf:match:season:vflm5271:md:10:Bournemouth:Chelsea,Bournemouth,Chelsea,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
66282,VFLM 5271,vf:season:3096550,10,vf:season:3096550:10:Bournemouth:Wolverhampton,Bournemouth,Wolverhampton,2,3,5,1.25,1.8,1.9,1.3,1.75,1.95,True,True,True,True,False,False,True,False,False,False,True
167598,VFLM 5271,vf:season:3096550,10,vf:match:season:vflm5271:md:10:Brighton:ManchesterRed,Brighton,Manchester Red,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
66276,VFLM 5271,vf:season:3096550,10,vf:season:3096550:10:Brighton:Newcastle,Brighton,Newcastle,2,2,4,1.3,2.1,1.65,1.25,1.8,1.9,True,True,True,True,False,False,True,False,False,True,False
66279,VFLM 5271,vf:season:3096550,10,vf:season:3096550:10:Chelsea:Liverpool,Chelsea,Liverpool,4,2,6,1.18,1.65,2.1,1.35,1.55,2.3,True,True,True,True,False,False,True,False,True,False,False
66281,VFLM 5271,vf:season:3096550,10,vf:season:3096550:10:Crystal Palace:West Ham,Crystal Palace,West Ham,1,3,4,1.25,1.65,2.1,1.4,1.6,2.15,True,True,True,True,False,False,True,False,False,False,True
167597,VFLM 5271,vf:season:3096550,10,vf:match:season:vflm5271:md:10:CrystalPalace:ManchesterBlue,Crystal Palace,Manchester Blue,3,3,6,,,,,,,False,True,True,True,False,False,True,False,False,True,False
66283,VFLM 5271,vf:season:3096550,10,vf:season:3096550:10:Everton:Manchester Blue,Everton,Manchester Blue,0,1,1,1.3,1.9,1.8,1.25,1.85,1.85,True,True,False,False,True,True,False,True,False,False,True
167600,VFLM 5271,vf:season:3096550,10,vf:match:season:vflm5271:md:10:Fulham:Newcastle,Fulham,Newcastle,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
66278,VFLM 5271,vf:season:3096550,10,vf:season:3096550:10:Leeds:Fulham,Leeds,Fulham,1,0,1,1.75,3.2,1.3,1.07,2.6,1.45,True,True,False,False,True,True,False,True,True,False,False
167602,VFLM 5271,vf:season:3096550,10,vf:match:season:vflm5271:md:10:Leeds:Liverpool,Leeds,Liverpool,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
167601,VFLM 5271,vf:season:3096550,10,vf:match:season:vflm5271:md:10:LondonGuns:Everton,London Guns,Everton,0,0,0,,,,,,,False,True,False,False,True,True,False,True,False,True,False
66277,VFLM 5271,vf:season:3096550,10,vf:season:3096550:10:Manchester Red:London Guns,Manchester Red,London Guns,1,3,4,1.22,1.7,2.05,1.4,1.6,2.15,True,True,True,True,False,False,True,False,False,False,True
167604,VFLM 5271,vf:season:3096550,10,vf:match:season:vflm5271:md:10:WestHam:AstonVilla,West Ham,Aston Villa,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
167603,VFLM 5271,vf:season:3096550,10,vf:match:season:vflm5271:md:10:Wolverhampton:Tottenham,Wolverhampton,Tottenham,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
167590,VFLM 5271,vf:season:3096550,11,vf:match:season:vflm5271:md:11:AstonVilla:LondonGuns,Aston Villa,London Guns,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
66289,VFLM 5271,vf:season:3096550,11,vf:season:3096550:11:Bournemouth:Aston Villa,Bournemouth,Aston Villa,1,4,5,1.35,2.15,1.6,1.2,2.15,1.6,True,True,True,True,False,False,True,False,False,False,True
167593,VFLM 5271,vf:season:3096550,11,vf:match:season:vflm5271:md:11:Chelsea:Brighton,Chelsea,Brighton,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
167596,VFLM 5271,vf:season:3096550,11,vf:match:season:vflm5271:md:11:Everton:CrystalPalace,Everton,Crystal Palace,1,2,3,,,,,,,False,True,True,True,False,True,True,False,False,False,True
66287,VFLM 5271,vf:season:3096550,11,vf:season:3096550:11:Fulham:Manchester Red,Fulham,Manchester Red,0,1,1,1.45,2.4,1.5,1.14,2.4,1.5,True,True,False,False,True,True,False,True,False,False,True
167595,VFLM 5271,vf:season:3096550,11,vf:match:season:vflm5271:md:11:Liverpool:WestHam,Liverpool,West Ham,2,2,4,,,,,,,False,True,True,True,False,False,True,False,False,True,False
66288,VFLM 5271,vf:season:3096550,11,vf:season:3096550:11:Liverpool:Leeds,Liverpool,Leeds,2,1,3,1.45,2.15,1.65,1.2,2.75,1.4,True,True,True,True,False,True,True,False,True,False,False
66286,VFLM 5271,vf:season:3096550,11,vf:season:3096550:11:London Guns:Brighton,London Guns,Brighton,3,1,4,1.22,1.65,2.05,1.4,1.8,1.9,True,True,True,True,False,False,True,False,True,False,False
167592,VFLM 5271,vf:season:3096550,11,vf:match:season:vflm5271:md:11:ManchesterBlue:Bournemouth,Manchester Blue,Bournemouth,3,0,3,,,,,,,False,True,True,True,False,True,False,True,True,False,False
66285,VFLM 5271,vf:season:3096550,11,vf:season:3096550:11:Manchester Blue:Crystal Palace,Manchester Blue,Crystal Palace,2,2,4,1.09,1.35,2.95,1.7,1.8,1.9,True,True,True,True,False,False,True,False,False,True,False
167591,VFLM 5271,vf:season:3096550,11,vf:match:season:vflm5271:md:11:ManchesterRed:Fulham,Manchester Red,Fulham,2,0,2,,,,,,,False,True,True,False,True,True,False,True,True,False,False
66284,VFLM 5271,vf:season:3096550,11,vf:season:3096550:11:Newcastle:Everton,Newcastle,Everton,2,2,4,1.55,2.65,1.4,1.12,2.25,1.6,True,True,True,True,False,False,True,False,False,True,False
167589,VFLM 5271,vf:season:3096550,11,vf:match:season:vflm5271:md:11:Newcastle:Wolverhampton,Newcastle,Wolverhampton,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
167594,VFLM 5271,vf:season:3096550,11,vf:match:season:vflm5271:md:11:Tottenham:Leeds,Tottenham,Leeds,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
66290,VFLM 5271,vf:season:3096550,11,vf:season:3096550:11:West Ham:Tottenham,West Ham,Tottenham,1,2,3,1.25,1.7,2.05,1.4,1.65,2.1,True,True,True,True,False,True,True,False,False,False,True
66291,VFLM 5271,vf:season:3096550,11,vf:season:3096550:11:Wolverhampton:Chelsea,Wolverhampton,Chelsea,0,1,1,1.1,1.45,2.6,1.55,1.5,2.45,True,True,False,False,True,True,False,True,False,False,True
66295,VFLM 5271,vf:season:3096550,12,vf:season:3096550:12:Aston Villa:West Ham,Aston Villa,West Ham,1,2,3,1.3,1.95,1.75,1.25,1.9,1.8,True,True,True,True,False,True,True,False,False,False,True
167583,VFLM 5271,vf:season:3096550,12,vf:match:season:vflm5271:md:12:Bournemouth:Everton,Bournemouth,Everton,1,0,1,,,,,,,False,True,False,False,True,True,False,True,True,False,False
66296,VFLM 5271,vf:season:3096550,12,vf:season:3096550:12:Brighton:Fulham,Brighton,Fulham,0,1,1,1.45,2.3,1.55,1.18,2.4,1.5,True,True,False,False,True,True,False,True,False,False,True
167584,VFLM 5271,vf:season:3096550,12,vf:match:season:vflm5271:md:12:Brighton:ManchesterBlue,Brighton,Manchester Blue,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
66299,VFLM 5271,vf:season:3096550,12,vf:season:3096550:12:Chelsea:Bournemouth,Chelsea,Bournemouth,2,0,2,1.18,1.6,2.2,1.5,2.0,1.7,True,True,True,False,True,True,False,True,True,False,False
167587,VFLM 5271,vf:season:3096550,12,vf:match:season:vflm5271:md:12:CrystalPalace:LondonGuns,Crystal Palace,London Guns,0,1,1,,,,,,,False,True,False,False,True,True,False,True,False,False,True
66293,VFLM 5271,vf:season:3096550,12,vf:season:3096550:12:Crystal Palace:Newcastle,Crystal Palace,Newcastle,1,1,2,1.3,1.95,1.75,1.22,1.75,1.95,True,True,True,False,True,True,True,False,False,True,False
66294,VFLM 5271,vf:season:3096550,12,vf:season:3096550:12:Everton:London Guns,Everton,London Guns,2,2,4,1.5,2.3,1.55,1.18,2.05,1.7,True,True,True,True,False,False,True,False,False,True,False
167581,VFLM 5271,vf:season:3096550,12,vf:match:season:vflm5271:md:12:Fulham:Chelsea,Fulham,Chelsea,1,1,2,,,,,,,False,True,True,False,True,True,True,False,False,True,False
167582,VFLM 5271,vf:season:3096550,12,vf:match:season:vflm5271:md:12:Leeds:Newcastle,Leeds,Newcastle,0,2,2,,,,,,,False,True,True,False,True,True,False,True,False,False,True
66298,VFLM 5271,vf:season:3096550,12,vf:season:3096550:12:Leeds:Wolverhampton,Leeds,Wolverhampton,1,0,1,1.45,2.15,1.6,1.22,2.0,1.7,True,True,False,False,True,True,False,True,True,False,False
167588,VFLM 5271,vf:season:3096550,12,vf:match:season:vflm5271:md:12:Liverpool:AstonVilla,Liverpool,Aston Villa,2,1,3,,,,,,,False,True,True,True,False,True,True,False,True,False,False
