season_name,matchday_number,md_total_goals,md_sum_odd,md_n_odd_fixtures,md_n_even_fixtures,md_avg_goals
VFLM 4934,18,21,1,5,3,2.625
VFLM 4934,19,29,1,1,7,3.625
VFLM 4934,20,18,0,4,4,2.25
VFLM 4934,21,20,0,4,4,2.5
VFLM 4934,22,23,1,7,1,2.875
VFLM 4934,23,26,0,2,6,3.25
VFLM 4934,24,23,1,3,5,2.875
VFLM 4934,25,20,0,4,4,2.5
VFLM 4934,26,20,0,4,4,2.5
VFLM 4934,27,23,1,7,1,2.875
VFLM 4934,28,26,0,2,6,3.25
VFLM 4934,29,23,1,3,5,2.875
VFLM 4934,30,20,0,4,4,2.5
VFLM 4935,1,19,1,5,3,2.375
VFLM 4935,2,19,1,3,5,2.375
VFLM 4935,3,24,0,6,2,3.0
VFLM 4935,4,21,1,5,3,2.625
VFLM 4935,5,29,1,1,7,3.625
VFLM 4935,6,22,0,6,2,2.75
VFLM 4935,7,20,0,4,4,2.5
VFLM 4935,8,23,1,7,1,2.875
VFLM 4935,9,26,0,2,6,3.25
VFLM 4935,10,23,1,3,5,2.875
VFLM 4935,11,20,0,4,4,2.5
VFLM 4935,12,19,1,5,3,2.375
VFLM 4935,13,19,1,3,5,2.375
VFLM 4935,14,24,0,6,2,3.0
VFLM 4935,15,21,1,5,3,2.625
VFLM 4935,16,20,0,4,4,2.5
VFLM 4935,17,22,0,6,2,2.75
VFLM 4935,18,20,0,4,4,2.5
VFLM 4935,19,23,1,7,1,2.875
VFLM 4935,20,26,0,2,6,3.25
VFLM 4935,21,23,1,3,5,2.875
VFLM 4935,22,20,0,4,4,2.5
VFLM 4935,23,19,1,5,3,2.375
VFLM 4935,24,19,1,3,5,2.375
VFLM 4935,25,24,0,6,2,3.0
VFLM 4935,26,20,0,4,4,2.5
VFLM 4935,27,20,0,4,4,2.5
VFLM 4935,28,22,0,6,2,2.75
VFLM 4935,29,20,0,4,4,2.5
VFLM 4935,30,23,1,7,1,2.875
VFLM 4936,1,26,0,2,6,3.25
VFLM 4936,2,23,1,3,5,2.875
VFLM 4936,3,20,0,4,4,2.5
VFLM 4936,4,19,1,5,3,2.375
VFLM 4936,5,19,1,3,5,2.375
VFLM 4936,6,28,0,4,4,3.5
VFLM 4936,7,20,0,4,4,2.5
VFLM 4936,8,20,0,4,4,2.5
VFLM 4936,9,22,0,6,2,2.75
VFLM 4936,10,20,0,4,4,2.5
VFLM 4936,11,23,1,7,1,2.875
VFLM 4936,12,26,0,2,6,3.25
VFLM 4936,13,23,1,3,5,2.875
VFLM 4936,14,20,0,4,4,2.5
VFLM 4936,15,19,1,5,3,2.375
VFLM 4936,16,22,0,2,6,2.75
VFLM 4936,17,28,0,4,4,3.5
VFLM 4936,18,20,0,4,4,2.5
VFLM 4936,19,20,0,4,4,2.5
VFLM 4936,20,22,0,6,2,2.75
VFLM 4936,21,20,0,4,4,2.5
VFLM 4936,22,23,1,7,1,2.875
VFLM 4936,23,26,0,2,6,3.25
VFLM 4936,24,23,1,3,5,2.875
VFLM 4936,25,20,0,4,4,2.5
VFLM 4936,26,21,1,5,3,2.625
VFLM 4936,27,21,1,5,3,2.625
VFLM 4936,28,22,0,2,6,2.75
VFLM 4936,29,28,0,4,4,3.5
VFLM 4936,30,20,0,4,4,2.5
VFLM 4937,1,20,0,4,4,2.5
VFLM 4937,2,22,0,6,2,2.75
VFLM 4937,3,20,0,4,4,2.5
VFLM 4937,4,23,1,7,1,2.875
VFLM 4937,5,26,0,2,6,3.25
VFLM 4937,6,23,1,3,5,2.875
VFLM 4937,7,21,1,3,5,2.625
VFLM 4937,8,21,1,5,3,2.625
VFLM 4937,9,22,0,2,6,2.75
VFLM 4937,10,28,0,4,4,3.5
VFLM 4937,11,20,0,4,4,2.5
VFLM 4937,12,20,0,4,4,2.5
VFLM 4937,13,22,0,6,2,2.75
VFLM 4937,14,21,1,3,5,2.625
VFLM 4937,15,21,1,5,3,2.625
VFLM 4937,16,22,0,2,6,2.75
VFLM 4937,17,28,0,4,4,3.5
VFLM 4937,18,20,0,4,4,2.5
VFLM 4937,19,20,0,4,4,2.5
VFLM 4937,20,22,0,6,2,2.75
VFLM 4937,21,20,0,4,4,2.5
VFLM 4937,22,23,1,7,1,2.875
VFLM 4937,23,26,0,2,6,3.25
VFLM 4937,24,23,1,5,3,2.875
VFLM 4937,25,21,1,3,5,2.625
VFLM 4937,26,21,1,5,3,2.625
VFLM 4937,27,22,0,2,6,2.75
VFLM 4937,28,28,0,4,4,3.5
VFLM 4937,29,20,0,4,4,2.5
VFLM 4937,30,20,0,4,4,2.5
VFLM 4938,1,22,0,6,2,2.75
VFLM 4938,2,20,0,4,4,2.5
VFLM 4938,3,23,1,7,1,2.875
VFLM 4938,4,23,1,5,3,2.875
VFLM 4938,5,21,1,3,5,2.625
VFLM 4938,6,21,1,5,3,2.625
VFLM 4938,7,22,0,2,6,2.75
VFLM 4938,8,28,0,4,4,3.5
VFLM 4938,9,20,0,4,4,2.5
VFLM 4938,10,20,0,4,4,2.5
VFLM 4938,11,22,0,6,2,2.75
VFLM 4938,12,20,0,4,4,2.5
VFLM 4938,13,23,1,7,1,2.875
VFLM 4938,14,19,1,5,3,2.375
VFLM 4938,15,23,1,5,3,2.875
VFLM 4938,16,21,1,3,5,2.625
VFLM 4938,17,21,1,5,3,2.625
VFLM 4938,18,22,0,2,6,2.75
VFLM 4938,19,28,0,4,4,3.5
VFLM 4938,20,20,0,4,4,2.5
VFLM 4938,21,20,0,4,4,2.5
VFLM 4938,22,22,0,6,2,2.75
VFLM 4938,23,20,0,4,4,2.5
VFLM 4938,24,19,1,5,3,2.375
VFLM 4938,25,23,1,5,3,2.875
VFLM 4938,26,21,1,3,5,2.625
VFLM 4938,27,21,1,5,3,2.625
VFLM 4938,28,22,0,2,6,2.75
VFLM 4938,29,28,0,4,4,3.5
VFLM 4938,30,20,0,4,4,2.5
VFLM 4939,1,20,0,4,4,2.5
VFLM 4939,2,22,0,6,2,2.75
VFLM 4939,3,20,0,4,4,2.5
VFLM 4939,4,22,0,2,6,2.75
VFLM 4939,5,19,1,5,3,2.375
VFLM 4939,6,23,1,5,3,2.875
VFLM 4939,7,21,1,3,5,2.625
VFLM 4939,8,21,1,5,3,2.625
VFLM 4939,9,22,0,2,6,2.75
VFLM 4939,10,28,0,4,4,3.5
VFLM 4939,11,20,0,4,4,2.5
VFLM 4939,12,20,0,4,4,2.5
VFLM 4939,13,22,0,6,2,2.75
VFLM 4939,14,22,0,2,6,2.75
VFLM 4939,15,19,1,5,3,2.375
VFLM 4939,16,23,1,5,3,2.875
VFLM 4939,17,21,1,3,5,2.625
VFLM 4939,18,21,1,5,3,2.625
VFLM 4939,19,22,0,2,6,2.75
VFLM 4939,20,28,0,4,4,3.5
VFLM 4939,21,20,0,4,4,2.5
VFLM 4939,22,20,0,4,4,2.5
VFLM 4939,23,22,0,6,2,2.75
VFLM 4939,24,23,1,3,5,2.875
VFLM 4939,25,22,0,2,6,2.75
VFLM 4939,26,19,1,5,3,2.375
VFLM 4939,27,23,1,5,3,2.875
VFLM 4939,28,21,1,3,5,2.625
VFLM 4939,29,21,1,5,3,2.625
VFLM 4939,30,22,0,2,6,2.75
VFLM 4940,1,28,0,4,4,3.5
VFLM 4940,2,20,0,4,4,2.5
VFLM 4940,3,20,0,4,4,2.5
VFLM 4940,4,23,1,3,5,2.875
VFLM 4940,5,22,0,2,6,2.75
VFLM 4940,6,19,1,5,3,2.375
VFLM 4940,7,23,1,5,3,2.875
VFLM 4940,8,21,1,3,5,2.625
VFLM 4940,9,21,1,5,3,2.625
VFLM 4940,10,22,0,2,6,2.75
VFLM 4940,11,28,0,4,4,3.5
VFLM 4940,12,20,0,4,4,2.5
VFLM 4940,13,20,0,4,4,2.5
VFLM 4940,14,27,1,5,3,3.375
VFLM 4940,15,23,1,3,5,2.875
VFLM 4940,16,22,0,2,6,2.75
VFLM 4940,17,19,1,5,3,2.375
VFLM 4940,18,23,1,5,3,2.875
VFLM 4940,19,21,1,3,5,2.625
VFLM 4940,20,21,1,5,3,2.625
VFLM 4940,21,22,0,2,6,2.75
VFLM 4940,22,28,0,4,4,3.5
VFLM 4940,23,20,0,4,4,2.5
VFLM 4940,24,27,1,5,3,3.375
VFLM 4940,25,23,1,3,5,2.875
VFLM 4940,26,22,0,2,6,2.75
VFLM 4940,27,19,1,5,3,2.375
VFLM 4940,28,23,1,5,3,2.875
VFLM 4940,29,21,1,3,5,2.625
VFLM 4940,30,21,1,5,3,2.625
VFLM 4941,1,22,0,2,6,2.75
VFLM 4941,2,28,0,4,4,3.5
VFLM 4941,3,20,0,4,4,2.5
VFLM 4941,4,25,1,5,3,3.125
VFLM 4941,5,27,1,5,3,3.375
VFLM 4941,6,23,1,3,5,2.875
VFLM 4941,7,22,0,2,6,2.75
VFLM 4941,8,19,1,5,3,2.375
VFLM 4941,9,23,1,5,3,2.875
VFLM 4941,10,21,1,3,5,2.625
VFLM 4941,11,21,1,5,3,2.625
VFLM 4941,12,22,0,2,6,2.75
VFLM 4941,13,28,0,4,4,3.5
VFLM 4941,14,25,1,5,3,3.125
VFLM 4941,15,27,1,5,3,3.375
VFLM 4941,16,23,1,3,5,2.875
VFLM 4941,17,22,0,2,6,2.75
VFLM 4941,18,19,1,5,3,2.375
VFLM 4941,19,23,1,5,3,2.875
VFLM 4941,20,25,1,5,3,3.125
VFLM 4941,21,27,1,5,3,3.375
VFLM 4941,22,23,1,3,5,2.875
VFLM 4941,23,22,0,2,6,2.75
VFLM 4941,24,19,1,5,3,2.375
VFLM 4941,25,23,1,5,3,2.875
VFLM 4941,26,21,1,3,5,2.625
VFLM 4941,27,21,1,5,3,2.625
VFLM 4941,28,22,0,2,6,2.75
VFLM 4941,29,28,0,4,4,3.5
VFLM 4941,30,19,1,3,5,2.375
VFLM 4942,1,25,1,5,3,3.125
VFLM 4942,2,27,1,5,3,3.375
VFLM 4942,3,23,1,3,5,2.875
VFLM 4942,4,22,0,2,6,2.75
VFLM 4942,5,19,1,5,3,2.375
VFLM 4942,6,23,1,5,3,2.875
VFLM 4942,7,21,1,3,5,2.625
VFLM 4942,8,21,1,5,3,2.625
VFLM 4942,9,22,0,2,6,2.75
VFLM 4942,10,25,1,1,7,3.125
VFLM 4942,11,19,1,3,5,2.375
VFLM 4942,12,25,1,5,3,3.125
VFLM 4942,13,27,1,5,3,3.375
VFLM 4942,14,23,1,3,5,2.875
VFLM 4942,15,22,0,2,6,2.75
VFLM 4942,16,19,1,5,3,2.375
VFLM 4942,17,23,1,5,3,2.875
VFLM 4942,18,21,1,3,5,2.625
VFLM 4942,19,21,1,5,3,2.625
VFLM 4942,20,22,0,4,4,2.75
VFLM 4942,21,25,1,1,7,3.125
VFLM 4942,22,19,1,3,5,2.375
VFLM 4942,23,25,1,5,3,3.125
VFLM 4942,24,27,1,5,3,3.375
VFLM 4942,25,23,1,3,5,2.875
VFLM 4942,26,22,0,2,6,2.75
VFLM 4942,27,19,1,5,3,2.375
VFLM 4942,28,23,1,5,3,2.875
VFLM 4942,29,21,1,3,5,2.625
VFLM 4942,30,14,0,2,6,1.75
VFLM 4943,1,22,0,4,4,2.75
VFLM 4943,2,25,1,1,7,3.125
VFLM 4943,3,19,1,3,5,2.375
VFLM 4943,4,25,1,5,3,3.125
VFLM 4943,5,27,1,5,3,3.375
VFLM 4943,6,23,1,3,5,2.875
VFLM 4943,7,22,0,2,6,2.75
VFLM 4943,8,19,1,5,3,2.375
VFLM 4943,9,23,1,5,3,2.875
VFLM 4943,10,19,1,5,3,2.375
VFLM 4943,11,14,0,2,6,1.75
VFLM 4943,12,19,1,5,3,2.375
VFLM 4943,13,14,0,2,6,1.75
VFLM 4943,14,22,0,4,4,2.75
VFLM 4943,15,25,1,1,7,3.125
VFLM 4943,16,19,1,3,5,2.375
VFLM 4943,17,25,1,5,3,3.125
VFLM 4943,18,27,1,5,3,3.375
VFLM 4943,19,23,1,3,5,2.875
VFLM 4943,20,22,0,2,6,2.75
VFLM 4943,21,19,1,5,3,2.375
VFLM 4943,22,28,0,6,2,3.5
VFLM 4943,23,19,1,5,3,2.375
VFLM 4943,24,14,0,2,6,1.75
VFLM 4943,25,22,0,4,4,2.75
VFLM 4943,26,25,1,1,7,3.125
VFLM 4943,27,19,1,3,5,2.375
VFLM 4943,28,25,1,5,3,3.125
VFLM 4943,29,27,1,5,3,3.375
VFLM 4943,30,23,1,3,5,2.875
VFLM 4944,1,28,0,6,2,3.5
VFLM 4944,2,19,1,5,3,2.375
VFLM 4944,3,14,0,2,6,1.75
VFLM 4944,4,22,0,4,4,2.75
VFLM 4944,5,25,1,1,7,3.125
VFLM 4944,6,19,1,3,5,2.375
VFLM 4944,7,25,1,5,3,3.125
VFLM 4944,8,27,1,5,3,3.375
VFLM 4944,9,23,1,3,5,2.875
VFLM 4944,10,22,0,2,6,2.75
VFLM 4944,11,20,0,4,4,2.5
VFLM 4944,12,28,0,6,2,3.5
VFLM 4944,13,19,1,5,3,2.375
VFLM 4944,14,14,0,2,6,1.75
VFLM 4944,15,22,0,4,4,2.75
VFLM 4944,16,25,1,1,7,3.125
VFLM 4944,17,19,1,3,5,2.375
VFLM 4944,18,25,1,5,3,3.125
VFLM 4944,19,27,1,5,3,3.375
VFLM 4944,20,23,1,3,5,2.875
VFLM 4944,21,20,0,4,4,2.5
VFLM 4944,22,28,0,6,2,3.5
VFLM 4944,23,19,1,5,3,2.375
VFLM 4944,24,14,0,2,6,1.75
VFLM 4944,25,22,0,4,4,2.75
VFLM 4944,26,25,1,1,7,3.125
VFLM 4944,27,19,1,3,5,2.375
VFLM 4944,28,25,1,5,3,3.125
VFLM 4944,29,27,1,5,3,3.375
VFLM 4944,30,23,1,3,5,2.875
VFLM 4945,1,18,0,2,6,2.25
VFLM 4945,2,20,0,4,4,2.5
VFLM 4945,3,28,0,6,2,3.5
VFLM 4945,4,19,1,5,3,2.375
VFLM 4945,5,14,0,2,6,1.75
VFLM 4945,6,22,0,4,4,2.75
VFLM 4945,7,25,1,1,7,3.125
VFLM 4945,8,19,1,3,5,2.375
VFLM 4945,9,25,1,5,3,3.125
VFLM 4945,10,27,1,5,3,3.375
VFLM 4945,11,18,0,2,6,2.25
VFLM 4945,12,20,0,4,4,2.5
VFLM 4945,13,28,0,6,2,3.5
VFLM 4945,14,19,1,5,3,2.375
VFLM 4945,15,14,0,2,6,1.75
VFLM 4945,16,22,0,4,4,2.75
VFLM 4945,17,25,1,1,7,3.125
VFLM 4945,18,19,1,3,5,2.375
VFLM 4945,19,25,1,5,3,3.125
VFLM 4945,20,27,1,5,3,3.375
VFLM 4945,21,25,1,3,5,3.125
VFLM 4945,22,18,0,2,6,2.25
VFLM 4945,23,20,0,4,4,2.5
VFLM 4945,24,28,0,6,2,3.5
VFLM 4945,25,19,1,5,3,2.375
VFLM 4945,26,14,0,2,6,1.75
VFLM 4945,27,22,0,4,4,2.75
VFLM 4945,28,25,1,1,7,3.125
VFLM 4945,29,19,1,3,5,2.375
VFLM 4945,30,25,1,5,3,3.125
VFLM 4946,1,25,1,3,5,3.125
VFLM 4946,2,18,0,2,6,2.25
VFLM 4946,3,20,0,4,4,2.5
VFLM 4946,4,28,0,6,2,3.5
VFLM 4946,5,19,1,5,3,2.375
VFLM 4946,6,14,0,2,6,1.75
VFLM 4946,7,22,0,4,4,2.75
VFLM 4946,8,25,1,1,7,3.125
VFLM 4946,9,19,1,3,5,2.375
VFLM 4946,10,25,1,5,3,3.125
VFLM 4946,11,21,1,5,3,2.625
VFLM 4946,12,25,1,3,5,3.125
VFLM 4946,13,18,0,2,6,2.25
VFLM 4946,14,20,0,4,4,2.5
VFLM 4946,15,28,0,6,2,3.5
VFLM 4946,16,19,1,5,3,2.375
VFLM 4946,17,14,0,2,6,1.75
VFLM 4946,18,22,0,4,4,2.75
VFLM 4946,19,25,1,1,7,3.125
VFLM 4946,20,19,1,3,5,2.375
VFLM 4946,21,21,1,5,3,2.625
VFLM 4946,22,25,1,3,5,3.125
VFLM 4946,23,18,0,2,6,2.25
VFLM 4946,24,20,0,4,4,2.5
VFLM 4946,25,28,0,6,2,3.5
VFLM 4946,26,19,1,5,3,2.375
VFLM 4946,27,14,0,2,6,1.75
VFLM 4946,28,22,0,4,4,2.75
VFLM 4946,29,25,1,1,7,3.125
VFLM 4946,30,19,1,3,5,2.375
VFLM 4947,1,21,1,5,3,2.625
VFLM 4947,2,21,1,5,3,2.625
VFLM 4947,3,25,1,3,5,3.125
VFLM 4947,4,18,0,2,6,2.25
VFLM 4947,5,20,0,4,4,2.5
VFLM 4947,6,28,0,6,2,3.5
VFLM 4947,7,19,1,5,3,2.375
VFLM 4947,8,14,0,2,6,1.75
VFLM 4947,9,22,0,4,4,2.75
VFLM 4947,10,25,1,1,7,3.125
VFLM 4947,11,21,1,5,3,2.625
VFLM 4947,12,21,1,5,3,2.625
VFLM 4947,13,25,1,3,5,3.125
VFLM 4947,14,18,0,2,6,2.25
VFLM 4947,15,20,0,4,4,2.5
VFLM 4947,16,28,0,6,2,3.5
VFLM 4947,17,19,1,5,3,2.375
VFLM 4947,18,14,0,2,6,1.75
VFLM 4947,19,22,0,4,4,2.75
VFLM 4947,20,25,1,1,7,3.125
VFLM 4947,21,21,1,5,3,2.625
VFLM 4947,22,21,1,5,3,2.625
VFLM 4947,23,25,1,3,5,3.125
VFLM 4947,24,18,0,2,6,2.25
VFLM 4947,25,20,0,4,4,2.5
VFLM 4947,26,28,0,6,2,3.5
VFLM 4947,27,19,1,5,3,2.375
VFLM 4947,28,14,0,2,6,1.75
VFLM 4947,29,22,0,4,4,2.75
VFLM 4947,30,25,1,1,7,3.125
VFLM 4948,1,21,1,3,5,2.625
VFLM 4948,2,21,1,5,3,2.625
VFLM 4948,3,21,1,5,3,2.625
VFLM 4948,4,25,1,3,5,3.125
VFLM 4948,5,18,0,2,6,2.25
VFLM 4948,6,20,0,4,4,2.5
VFLM 4948,7,28,0,6,2,3.5
VFLM 4948,8,19,1,5,3,2.375
VFLM 4948,9,14,0,2,6,1.75
VFLM 4948,10,22,0,4,4,2.75
VFLM 4948,11,21,1,3,5,2.625
VFLM 4948,12,21,1,5,3,2.625
VFLM 4948,13,21,1,5,3,2.625
VFLM 4948,14,25,1,3,5,3.125
VFLM 4948,15,18,0,2,6,2.25
VFLM 4948,16,20,0,4,4,2.5
VFLM 4948,17,28,0,6,2,3.5
VFLM 4948,18,19,1,5,3,2.375
VFLM 4948,19,14,0,2,6,1.75
VFLM 4948,20,22,0,4,4,2.75
VFLM 4948,21,19,1,1,7,2.375
VFLM 4948,22,21,1,3,5,2.625
VFLM 4948,23,21,1,5,3,2.625
VFLM 4948,24,21,1,5,3,2.625
VFLM 4948,25,25,1,3,5,3.125
VFLM 4948,26,18,0,2,6,2.25
VFLM 4948,27,20,0,4,4,2.5
VFLM 4948,28,28,0,6,2,3.5
VFLM 4948,29,19,1,1,7,2.375
VFLM 4948,30,21,1,3,5,2.625
VFLM 4949,1,21,1,5,3,2.625
VFLM 4949,2,21,1,5,3,2.625
VFLM 4949,3,25,1,3,5,3.125
VFLM 4949,4,18,0,2,6,2.25
VFLM 4949,5,20,0,4,4,2.5
VFLM 4949,6,28,0,6,2,3.5
VFLM 4949,7,19,1,5,3,2.375
VFLM 4949,8,14,0,2,6,1.75
VFLM 4949,9,27,1,1,7,3.375
VFLM 4949,10,19,1,1,7,2.375
VFLM 4949,11,21,1,3,5,2.625
VFLM 4949,12,21,1,5,3,2.625
VFLM 4949,13,21,1,5,3,2.625
VFLM 4949,14,25,1,3,5,3.125
VFLM 4949,15,27,1,1,7,3.375
VFLM 4949,16,19,1,1,7,2.375
VFLM 4949,17,21,1,3,5,2.625
VFLM 4949,18,21,1,5,3,2.625
VFLM 4949,19,21,1,5,3,2.625
VFLM 4949,20,25,1,3,5,3.125
VFLM 4949,21,18,0,2,6,2.25
VFLM 4949,22,20,0,4,4,2.5
VFLM 4949,23,28,0,6,2,3.5
VFLM 4949,24,19,1,5,3,2.375
VFLM 4949,25,23,1,7,1,2.875
VFLM 4949,26,27,1,1,7,3.375
VFLM 4949,27,19,1,1,7,2.375
VFLM 4949,28,21,1,3,5,2.625
VFLM 4949,29,21,1,5,3,2.625
VFLM 4949,30,21,1,5,3,2.625
VFLM 4950,1,25,1,3,5,3.125
VFLM 4950,2,18,0,2,6,2.25
VFLM 4950,3,20,0,4,4,2.5
VFLM 4950,4,28,0,6,2,3.5
VFLM 4950,5,19,1,5,3,2.375
VFLM 4950,6,23,1,7,1,2.875
VFLM 4950,7,27,1,1,7,3.375
VFLM 4950,8,19,1,1,7,2.375
VFLM 4950,9,21,1,3,5,2.625
VFLM 4950,10,21,1,5,3,2.625
VFLM 4950,11,21,1,5,3,2.625
VFLM 4950,12,25,1,3,5,3.125
VFLM 4950,13,18,0,2,6,2.25
VFLM 4950,14,20,0,4,4,2.5
VFLM 4950,15,24,0,6,2,3.0
VFLM 4950,16,19,1,5,3,2.375
VFLM 4950,17,23,1,7,1,2.875
VFLM 4950,18,27,1,1,7,3.375
VFLM 4950,19,19,1,1,7,2.375
VFLM 4950,20,21,1,3,5,2.625
VFLM 4950,21,21,1,5,3,2.625
VFLM 4950,22,21,1,5,3,2.625
VFLM 4950,23,25,1,3,5,3.125
VFLM 4950,24,18,0,2,6,2.25
VFLM 4950,25,19,1,7,1,2.375
VFLM 4950,26,24,0,6,2,3.0
VFLM 4950,27,19,1,5,3,2.375
VFLM 4950,28,23,1,7,1,2.875
VFLM 4950,29,27,1,1,7,3.375
VFLM 4950,30,19,1,1,7,2.375
VFLM 4951,1,21,1,3,5,2.625
VFLM 4951,2,21,1,5,3,2.625
VFLM 4951,3,21,1,5,3,2.625
VFLM 4951,4,25,1,3,5,3.125
VFLM 4951,5,19,1,7,1,2.375
VFLM 4951,6,24,0,6,2,3.0
VFLM 4951,7,19,1,5,3,2.375
VFLM 4951,8,21,1,3,5,2.625
VFLM 4951,9,19,1,7,1,2.375
VFLM 4951,10,24,0,6,2,3.0
VFLM 4951,11,19,1,5,3,2.375
VFLM 4951,12,23,1,7,1,2.875
VFLM 4951,13,27,1,1,7,3.375
VFLM 4951,14,19,1,1,7,2.375
VFLM 4951,15,21,1,3,5,2.625
VFLM 4951,16,21,1,5,3,2.625
VFLM 4951,17,21,1,5,3,2.625
VFLM 4951,18,21,1,3,5,2.625
VFLM 4951,19,19,1,7,1,2.375
VFLM 4951,20,24,0,6,2,3.0
VFLM 4951,21,19,1,5,3,2.375
VFLM 4951,22,23,1,7,1,2.875
VFLM 4951,23,27,1,1,7,3.375
VFLM 4951,24,19,1,1,7,2.375
VFLM 4951,25,21,1,3,5,2.625
VFLM 4951,26,21,1,5,3,2.625
VFLM 4951,27,21,1,3,5,2.625
VFLM 4951,28,19,1,7,1,2.375
VFLM 4951,29,24,0,6,2,3.0
VFLM 4951,30,19,1,5,3,2.375
VFLM 4952,1,23,1,7,1,2.875
VFLM 4952,2,27,1,1,7,3.375
VFLM 4952,3,19,1,1,7,2.375
VFLM 4952,4,21,1,3,5,2.625
VFLM 4952,5,21,1,5,3,2.625
VFLM 4952,6,21,1,5,3,2.625
VFLM 4952,7,21,1,5,3,2.625
VFLM 4952,8,21,1,3,5,2.625
VFLM 4952,9,19,1,7,1,2.375
VFLM 4952,10,24,0,6,2,3.0
VFLM 4952,11,19,1,5,3,2.375
VFLM 4952,12,23,1,7,1,2.875
VFLM 4952,13,27,1,1,7,3.375
VFLM 4952,14,19,1,1,7,2.375
VFLM 4952,15,21,1,3,5,2.625
VFLM 4952,16,21,1,5,3,2.625
VFLM 4952,17,21,1,5,3,2.625
VFLM 4952,18,21,1,3,5,2.625
VFLM 4952,19,19,1,7,1,2.375
VFLM 4952,20,24,0,6,2,3.0
VFLM 4952,21,19,1,5,3,2.375
VFLM 4952,22,23,1,7,1,2.875
VFLM 4952,23,27,1,1,7,3.375
VFLM 4952,24,19,1,1,7,2.375
VFLM 4952,25,21,1,3,5,2.625
VFLM 4952,26,21,1,5,3,2.625
VFLM 4952,27,18,0,6,2,2.25
VFLM 4952,28,21,1,5,3,2.625
VFLM 4952,29,21,1,3,5,2.625
VFLM 4952,30,19,1,7,1,2.375
VFLM 4953,1,24,0,6,2,3.0
VFLM 4953,2,19,1,5,3,2.375
VFLM 4953,3,23,1,7,1,2.875
VFLM 4953,4,27,1,1,7,3.375
VFLM 4953,5,19,1,1,7,2.375
VFLM 4953,6,21,1,3,5,2.625
VFLM 4953,7,18,0,6,2,2.25
VFLM 4953,8,21,1,5,3,2.625
VFLM 4953,9,21,1,3,5,2.625
VFLM 4953,10,19,1,7,1,2.375
VFLM 4953,11,24,0,6,2,3.0
VFLM 4953,12,19,1,5,3,2.375
VFLM 4953,13,23,1,7,1,2.875
VFLM 4953,14,27,1,1,7,3.375
VFLM 4953,15,19,1,1,7,2.375
VFLM 4953,16,21,1,3,5,2.625
VFLM 4953,17,15,1,3,5,1.875
VFLM 4953,18,18,0,6,2,2.25
VFLM 4953,19,21,1,5,3,2.625
VFLM 4953,20,21,1,3,5,2.625
VFLM 4953,21,19,1,7,1,2.375
VFLM 4953,22,24,0,6,2,3.0
VFLM 4953,23,19,1,5,3,2.375
VFLM 4953,24,23,1,7,1,2.875
VFLM 4953,25,27,1,1,7,3.375
VFLM 4953,26,19,1,1,7,2.375
VFLM 4953,27,15,1,3,5,1.875
VFLM 4953,28,18,0,6,2,2.25
VFLM 4953,29,21,1,5,3,2.625
VFLM 4953,30,21,1,3,5,2.625
VFLM 4954,1,19,1,7,1,2.375
VFLM 4954,2,24,0,6,2,3.0
VFLM 4954,3,19,1,5,3,2.375
VFLM 4954,4,23,1,7,1,2.875
VFLM 4954,5,27,1,1,7,3.375
VFLM 4954,6,19,1,1,7,2.375
VFLM 4954,7,20,0,4,4,2.5
VFLM 4954,8,15,1,3,5,1.875
VFLM 4954,9,18,0,6,2,2.25
VFLM 4954,10,21,1,5,3,2.625
VFLM 4954,11,21,1,3,5,2.625
VFLM 4954,12,19,1,7,1,2.375
VFLM 4954,13,24,0,6,2,3.0
VFLM 4954,14,19,1,5,3,2.375
VFLM 4954,15,23,1,7,1,2.875
VFLM 4954,16,27,1,1,7,3.375
VFLM 4954,17,20,0,4,4,2.5
VFLM 4954,18,15,1,3,5,1.875
VFLM 4954,19,18,0,6,2,2.25
VFLM 4954,20,21,1,5,3,2.625
VFLM 4954,21,21,1,3,5,2.625
VFLM 4954,22,19,1,7,1,2.375
VFLM 4954,23,24,0,6,2,3.0
VFLM 4954,24,19,1,5,3,2.375
VFLM 4954,25,23,1,7,1,2.875
VFLM 4954,26,27,1,1,7,3.375
VFLM 4954,27,18,0,6,2,2.25
VFLM 4954,28,20,0,4,4,2.5
VFLM 4954,29,15,1,3,5,1.875
VFLM 4954,30,18,0,6,2,2.25
VFLM 4955,1,21,1,5,3,2.625
VFLM 4955,2,21,1,3,5,2.625
VFLM 4955,3,19,1,7,1,2.375
VFLM 4955,4,24,0,6,2,3.0
VFLM 4955,5,19,1,5,3,2.375
VFLM 4955,6,23,1,7,1,2.875
VFLM 4955,7,18,0,6,2,2.25
VFLM 4955,8,20,0,4,4,2.5
VFLM 4955,9,15,1,3,5,1.875
VFLM 4955,10,18,0,6,2,2.25
VFLM 4955,11,21,1,5,3,2.625
VFLM 4955,12,21,1,3,5,2.625
VFLM 4955,13,19,1,7,1,2.375
VFLM 4955,14,24,0,6,2,3.0
VFLM 4955,15,19,1,5,3,2.375
VFLM 4955,16,23,1,7,1,2.875
VFLM 4955,17,26,0,4,4,3.25
VFLM 4955,18,18,0,6,2,2.25
VFLM 4955,19,20,0,4,4,2.5
VFLM 4955,20,15,1,3,5,1.875
