event_id,actual_odd,total_goals,p_odd_from_correct_score,cs_lines,p_odd_oe_market,p_odd_exact_goals,p_over25,gap_cs_minus_oe,cs_pick_odd,oe_pick_odd
vf:match:1404272292,0,4,0.5061546857871398,16,0.5,0.4977281232728423,0.43421052631578944,0.006154685787139846,1,1
vf:match:1404272289,1,3,0.46615754757805866,16,0.48611111111111105,0.4642533316255317,0.5657894736842105,-0.019953563533052388,0,0
vf:match:1404272288,0,2,0.5129685926079687,16,0.5068493150684932,0.5030775379993662,0.4864864864864864,0.006119277539475498,1,1
vf:match:1404272287,1,3,0.485920571956247,16,0.4794520547945205,0.4608157383657944,0.5405405405405405,0.0064685171617264725,0,0
vf:match:1404272280,1,1,0.4965324800000885,16,0.5,0.4940621863174189,0.4864864864864864,-0.003467519999911517,0,1
vf:match:1404272278,1,3,0.5125228153358161,16,0.5138888888888888,0.49961003045544417,0.5405405405405405,-0.001366073553072722,1,1
vf:match:1404272276,0,4,0.5501915452585554,16,0.5342465753424658,0.5310448767903178,0.56,0.015944969916089624,1,1
vf:match:1404272269,0,4,0.47141243558281637,16,0.45833333333333337,0.43879464719496464,0.5135135135135135,0.013079102249482999,0,0
vf:match:1404272262,1,3,0.4371750928415879,16,0.4383561643835617,0.4193051519695217,0.6375000000000001,-0.0011810715419737772,0,0
vf:match:1404272260,0,2,0.48361635731605784,16,0.4794520547945205,0.4681487061268442,0.4666666666666667,0.004164302521537322,0,0
vf:match:1404272253,1,1,0.48942859520029314,16,0.48611111111111105,0.4750824903555852,0.5,0.003317484089182088,0,0
vf:match:1404272251,0,0,0.5395390899443274,16,0.5277777777777778,0.5265310462188616,0.5,0.011761312166549631,1,1
vf:match:1404272250,1,3,0.49887338205648685,16,0.5,0.49729579716809524,0.36250000000000004,-0.001126617943513153,0,1
vf:match:1404272243,1,1,0.5028623184740657,15,0.5,0.49402882312125385,0.26041666666666663,0.002862318474065706,1,1
vf:match:1404272237,0,2,0.47265320864956173,16,0.4722222222222222,0.4632914713658426,0.45945945945945943,0.0004309864273395192,0,0
vf:match:1404272235,1,5,0.5128837856190175,16,0.5,0.49235634291663655,0.5135135135135135,0.012883785619017485,1,1
vf:match:1404272232,0,4,0.510361384991122,16,0.5,0.48934454555926743,0.6419753086419754,0.010361384991122047,1,1
vf:match:1404272226,1,1,0.4955392833246901,16,0.48611111111111105,0.48675651089925903,0.42105263157894735,0.009428172213579056,0,0
vf:match:1404272221,0,2,0.5133560050684141,16,0.5,0.49859377940153254,0.5066666666666666,0.013356005068414056,1,1
vf:match:1404272220,0,2,0.5068970311783364,16,0.48611111111111105,0.486841311499137,0.5135135135135135,0.02078592006722535,1,0
vf:match:1404272215,0,2,0.5173878849170588,16,0.5138888888888888,0.5083133083890321,0.48,0.003498996028169943,1,1
vf:match:1404272208,1,1,0.51840484727998,15,0.5068493150684932,0.5024531387518401,0.3536585365853659,0.011555532211486863,1,1
vf:match:1404272206,0,4,0.4987735982208145,16,0.5,0.49718619053370045,0.44,-0.001226401779185482,0,1
vf:match:1404272205,0,6,0.5355718566767892,15,0.5138888888888888,0.5097446235041132,0.43421052631578944,0.021682967787900354,1,1
vf:match:1404272203,1,1,0.48007000511097137,16,0.48611111111111105,0.47820072838631283,0.313953488372093,-0.006041106000139684,0,0
vf:match:1404272202,1,3,0.4805331846213461,15,0.45833333333333337,0.4438568173854281,0.5,0.022199851288012717,0,0
vf:match:1404272200,1,7,0.5137148378465768,16,0.5,0.48925410363026434,0.6419753086419754,0.013714837846576788,1,1
vf:match:1404272199,1,1,0.5090198537606805,16,0.5,0.4871408263473079,0.5066666666666666,0.009019853760680485,1,1
vf:match:1404272198,1,1,0.5260170520663173,16,0.5277777777777778,0.5252769212384885,0.45945945945945943,-0.0017607257114604646,1,1
vf:match:1404272190,0,6,0.4745612989697749,16,0.4794520547945205,0.46380454132689725,0.56,-0.0048907558247456295,0,0
vf:match:1404272187,0,4,0.50171846131912,16,0.4794520547945205,0.4706010636511373,0.45945945945945943,0.02226640652459949,1,0
vf:match:1404272185,1,1,0.49475604388526284,16,0.49315068493150677,0.4909580510077819,0.38461538461538464,0.0016053589537560753,0,0
vf:match:1404272183,0,4,0.5058320868527496,16,0.5068493150684932,0.4974631187453159,0.4533333333333333,-0.0010172282157435708,1,1
vf:match:1404272182,1,1,0.5002245962087715,16,0.49315068493150677,0.4828572327721332,0.56,0.0070739112772646995,1,0
vf:match:1404272180,1,3,0.49362966990453855,16,0.49315068493150677,0.4900604671382841,0.379746835443038,0.0004789849730317819,0,0
vf:match:1404272177,1,5,0.476667764113776,16,0.4722222222222222,0.46813558395238886,0.4864864864864864,0.0044455418915537726,0,0
vf:match:1404272175,1,5,0.4879032209217783,15,0.48611111111111105,0.4697178395253253,0.56,0.0017921098106672417,0,0
vf:match:1404272161,0,2,0.5322278706298936,16,0.5138888888888888,0.5175392340655403,0.43421052631578944,0.01833898174100479,1,1
vf:match:1404272159,0,2,0.5150431171592771,16,0.5138888888888888,0.5083712598755219,0.38461538461538464,0.0011542282703882467,1,1
vf:match:1404272154,1,3,0.49306516914681436,16,0.48611111111111105,0.4805302076271172,0.4078947368421052,0.006954058035703314,0,0
vf:match:1404272151,1,5,0.489526823294305,16,0.48611111111111105,0.4823597813709326,0.313953488372093,0.003415712183193975,0,0
vf:match:1404272148,1,3,0.4951360332118658,16,0.5,0.4952543741864008,0.35802469135802467,-0.004863966788134222,0,1
vf:match:1404272143,1,1,0.4700164866017302,16,0.4722222222222222,0.44485152997395466,0.5657894736842105,-0.002205735620492033,0,0
vf:match:1404272142,1,1,0.4837906279045393,16,0.4794520547945205,0.4339797076908083,0.717391304347826,0.004338573110018784,0,0
vf:match:1404272141,0,2,0.48652869976147795,16,0.48611111111111105,0.48318543843364486,0.43421052631578944,0.00041758865036689574,0,0
vf:match:1404272140,0,2,0.4726442150271563,16,0.4722222222222222,0.46557980004437804,0.47297297297297297,0.0004219928049341015,0,0
vf:match:1404269039,1,1,0.5102695882033015,16,0.49315068493150677,0.48946462675376773,0.5135135135135135,0.017118903271794716,1,0
vf:match:1404269036,1,1,0.509800189376394,16,0.5,0.5045533871133091,0.47297297297297297,0.009800189376394042,1,1
vf:match:1404269035,1,3,0.4492654632799163,16,0.452054794520548,0.42804872232471647,0.56,-0.0027893312406316872,0,0
vf:match:1404269028,1,1,0.4934690583602875,16,0.4794520547945205,0.47383800256421427,0.56,0.014017003565766961,0,0
vf:match:1404269022,0,4,0.49443055810259245,15,0.48611111111111105,0.4669541531755051,0.5789473684210527,0.008319446991481405,0,0
vf:match:1404269015,1,1,0.4971799279472162,15,0.48611111111111105,0.48827571963919764,0.3974358974358974,0.011068816836105166,0,0
vf:match:1404269014,1,3,0.5324471466551173,16,0.5277777777777778,0.5234573606945406,0.45945945945945943,0.004669368877339486,1,1
vf:match:1404269012,1,3,0.5380588400951996,16,0.5205479452054794,0.5016697429017387,0.5733333333333334,0.01751089488972013,1,1
vf:match:1404268999,1,3,0.5465875170924733,15,0.5277777777777778,0.5182631803079101,0.5733333333333334,0.01880973931469554,1,1
vf:match:1404268997,1,1,0.4817144221704727,16,0.4794520547945205,0.4743957283011791,0.44594594594594594,0.002262367375952201,0,0
vf:match:1404268991,0,4,0.49931306681315224,16,0.49315068493150677,0.47857255535742865,0.5466666666666666,0.006162381881645473,0,0
vf:match:1404268990,1,1,0.5408667613326904,16,0.5277777777777778,0.526685905944433,0.49333333333333335,0.013088983554912614,1,1
vf:match:1404268988,0,6,0.4956219834369895,16,0.4794520547945205,0.4643933778639909,0.5733333333333334,0.016169928642468967,0,0
vf:match:1404268986,0,2,0.4798974381971494,16,0.4722222222222222,0.47063105850617937,0.33333333333333337,0.0076752159749272075,0,0
vf:match:1404268984,0,2,0.4809199052710557,16,0.4794520547945205,0.46842988953547804,0.38461538461538464,0.001467850476535193,0,0
vf:match:1404268979,0,2,0.5001512490770501,16,0.5,0.4887074966055483,0.5540540540540541,0.00015124907705010848,1,1
vf:match:1404268975,0,2,0.4838954937437934,16,0.4722222222222222,0.4698006106471327,0.375,0.011673271521571216,0,0
vf:match:1404268969,1,3,0.5230247080186181,15,0.5138888888888888,0.49204042404034715,0.6823529411764706,0.009135819129729272,1,1
vf:match:1404268964,0,2,0.49590789736752183,16,0.5,0.49176263491109057,0.29213483146067415,-0.004092102632478167,0,1
vf:match:1404268962,1,1,0.553067623383135,16,0.5342465753424658,0.5346869712351946,0.56,0.018821048040669197,1,1
vf:match:1404268960,1,1,0.485193894300434,16,0.48611111111111105,0.483623451392657,0.38461538461538464,-0.000917216810677024,0,0
vf:match:1404268959,1,1,0.5084455500789304,16,0.5,0.49465267307396765,0.5974025974025974,0.008445550078930442,1,1
vf:match:1404268957,0,0,0.499699347186125,16,0.49315068493150677,0.48451806584925444,0.5657894736842105,0.006548662254618254,0,0
vf:match:1404268952,1,5,0.5412310986847774,16,0.5138888888888888,0.49559823811301484,0.7045454545454546,0.027342209795888528,1,1
vf:match:1404268951,0,2,0.5129372479663389,16,0.5068493150684932,0.5027258018228002,0.4864864864864864,0.006087932897845705,1,1
vf:match:1404268950,0,2,0.5003942049963537,16,0.5,0.4903037486166811,0.4533333333333333,0.00039420499635367534,1,1
vf:match:1404268945,1,3,0.4995734515954732,16,0.5,0.49529699888552936,0.41558441558441556,-0.0004265484045268275,0,1
vf:match:1404268943,1,1,0.4681888067800519,16,0.4722222222222222,0.46320664879611134,0.4266666666666667,-0.004033415442170285,0,0
vf:match:1404268942,1,5,0.48886758721720913,16,0.4794520547945205,0.4678980867714867,0.6153846153846154,0.00941553242268861,0,0
vf:match:1404268935,1,3,0.5027130935279371,16,0.5138888888888888,0.5027426779104746,0.3670886075949367,-0.011175795360951701,1,1
vf:match:1404268932,0,4,0.5004124931300651,15,0.5,0.4883306978868306,0.26041666666666663,0.0004124931300650836,1,1
vf:match:1404268931,0,4,0.4955885234114483,16,0.5,0.4907230415919967,0.5405405405405405,-0.004411476588551677,0,1
vf:match:1404268928,1,1,0.5074911820286601,16,0.5138888888888888,0.49601929263356603,0.49333333333333335,-0.00639770686022878,1,1
vf:match:1404268922,1,3,0.5278327966272462,15,0.5205479452054794,0.5220024337074379,0.43421052631578944,0.007284851421766825,1,1
vf:match:1404268919,1,1,0.5159142505389974,16,0.5138888888888888,0.5056619977054817,0.5066666666666666,0.0020253616501085814,1,1
vf:match:1404268917,0,6,0.46767335271808325,16,0.4722222222222222,0.4656255999818101,0.33333333333333337,-0.004548869504138964,0,0
vf:match:1404268916,0,4,0.530829268421479,16,0.5068493150684932,0.5005086369628984,0.5135135135135135,0.02397995335298586,1,1
vf:match:1404268912,0,6,0.5524281669188283,16,0.5342465753424658,0.5348737594898727,0.47297297297297297,0.018181591576362566,1,1
vf:match:1404268910,1,3,0.4732873270144142,16,0.4794520547945205,0.4728249345801664,0.44,-0.006164727780106294,0,0
vf:match:1404268904,0,0,0.48801674604709,16,0.48611111111111105,0.4823597813709326,0.313953488372093,0.0019056349359789504,0,0
vf:match:1404268903,1,1,0.49039120762397004,16,0.4794520547945205,0.4728836790984499,0.4533333333333333,0.010939152829449517,0,0
vf:match:1404268902,0,0,0.5206420975195377,16,0.5205479452054794,0.5146741673841676,0.4533333333333333,9.415231405829338e-05,1,1
vf:match:1404268897,1,7,0.44920333339372565,16,0.45833333333333337,0.44965878951301186,0.5135135135135135,-0.009129999939607725,0,0
vf:match:1404268888,1,3,0.4986346783195299,16,0.49315068493150677,0.48296347305359805,0.56,0.005483993388023134,0,0
vf:match:1404268886,1,3,0.5300381191975991,16,0.5205479452054794,0.5199410796368072,0.35802469135802467,0.00949017399211971,1,1
vf:match:1404268882,0,2,0.495954744169019,16,0.5,0.4911629981247054,0.43421052631578944,-0.004045255830980976,0,1
vf:match:1404268872,0,2,0.47830977645501216,16,0.48611111111111105,0.47820072838631283,0.313953488372093,-0.0078013346560988905,0,0
vf:match:1404268865,1,3,0.49553733315257625,16,0.5,0.4842061071383291,0.49333333333333335,-0.004462666847423746,0,1
vf:match:1404268863,1,5,0.5051673688894026,16,0.48611111111111105,0.4764256185155348,0.6202531645569621,0.019056257778291563,1,0
vf:match:1404268858,1,3,0.47428328699313377,16,0.4722222222222222,0.46581746194997253,0.48,0.002061064770911558,0,0
vf:match:1404268849,0,2,0.4842171951760716,16,0.4722222222222222,0.4664603331535184,0.56,0.011994972953849381,0,0
vf:match:1404268843,0,2,0.49920803143640724,16,0.5,0.49340789742898106,0.44,-0.0007919685635927598,0,1
vf:match:1404268840,1,3,0.48184342965939325,16,0.4794520547945205,0.4745631394327461,0.4266666666666667,0.0023913748648727307,0,0
vf:match:1404268838,1,3,0.5136294488819493,16,0.5,0.49422124074452106,0.5405405405405405,0.01362944888194928,1,1
vf:match:1404268832,0,2,0.5069401381466443,16,0.5,0.48652495560508013,0.6419753086419754,0.006940138146644292,1,1
vf:match:1404268831,0,6,0.5038337163212413,16,0.5,0.4926766792592842,0.48,0.0038337163212412984,1,1
vf:match:1404268830,1,1,0.5086662286097992,16,0.5068493150684932,0.5030473294602662,0.4025974025974026,0.0018169135413059756,1,1
vf:match:1404268827,0,0,0.4688999210643884,16,0.4722222222222222,0.44501190715289923,0.5657894736842105,-0.003322301157833829,0,0
vf:match:1404268823,0,2,0.5091297407732914,16,0.5,0.5031625692131669,0.4078947368421052,0.009129740773291428,1,1
vf:match:1404268818,1,3,0.5173878849170588,16,0.5138888888888888,0.5083133083890321,0.48,0.003498996028169943,1,1
vf:match:1404268813,1,1,0.4907122986145747,16,0.48611111111111105,0.4750824903555852,0.5,0.004601187503463666,0,0
vf:match:1404263455,0,2,0.495455115749644,16,0.5,0.4907230415919967,0.5405405405405405,-0.004544884250355985,0,1
vf:match:1404263453,1,3,0.4800008492747395,16,0.4794520547945205,0.47237927352255965,0.49333333333333335,0.0005487944802189948,0,0
vf:match:1404263445,1,1,0.4733261857983554,16,0.4722222222222222,0.4623802765575483,0.4266666666666667,0.0011039635761331823,0,0
vf:match:1404263442,1,1,0.5039227281626169,16,0.5,0.5001568061378159,0.375,0.003922728162616851,1,1
vf:match:1404263440,0,4,0.48185754867329633,16,0.48611111111111105,0.47157419890166663,0.5466666666666666,-0.0042535624378147174,0,0
vf:match:1404263439,1,3,0.48075965250393843,16,0.4794520547945205,0.463914077984436,0.5657894736842105,0.001307597709417907,0,0
vf:match:1404263431,0,2,0.5223805568039444,16,0.5,0.49984500505769275,0.5,0.02238055680394435,1,1
vf:match:1404263426,1,1,0.49475604388526284,16,0.49315068493150677,0.4916088243858706,0.38461538461538464,0.0016053589537560753,0,0
vf:match:1404263422,1,5,0.5032837396835353,16,0.5,0.49053600984727075,0.5135135135135135,0.003283739683535347,1,1
vf:match:1404263418,1,1,0.5304626630880426,16,0.5138888888888888,0.5115664146269607,0.5540540540540541,0.016573774199153735,1,1
vf:match:1404263414,0,2,0.5061504393114092,16,0.5,0.5020682034494857,0.4025974025974026,0.006150439311409239,1,1
vf:match:1404263413,1,5,0.4809297084638068,16,0.4794520547945205,0.47332833802942065,0.4864864864864864,0.0014776536692862607,0,0
vf:match:1404263412,1,3,0.5421777865280829,16,0.5342465753424658,0.5355718845304815,0.44,0.007931211185617126,1,1
vf:match:1404263410,0,0,0.5180086593613353,16,0.5138888888888888,0.488329916699718,0.6202531645569621,0.004119770472446493,1,1
vf:match:1404263409,1,1,0.47615412122761025,16,0.4722222222222222,0.46525152431736283,0.4533333333333333,0.00393189900538804,0,0
vf:match:1404263405,1,1,0.5212543188598346,16,0.5138888888888888,0.5049517107986664,0.5733333333333334,0.007365429970945803,1,1
vf:match:1404263400,0,2,0.4818021958573082,16,0.48611111111111105,0.47135392720839414,0.41558441558441556,-0.004308915253802836,0,0
vf:match:1404263399,0,2,0.4759860151034243,16,0.4722222222222222,0.46223974455051975,0.56,0.0037637928812020993,0,0
vf:match:1404263393,1,3,0.5343398685540665,16,0.5138888888888888,0.4987426011573418,0.56,0.020450979665177615,1,1
vf:match:1404263390,0,2,0.4913323842423326,16,0.49315068493150677,0.4822865627752033,0.5466666666666666,-0.001818300689174157,0,0
vf:match:1404263389,1,1,0.5087257199217193,16,0.5068493150684932,0.5035285807164336,0.47297297297297297,0.0018764048532261546,1,1
vf:match:1404263380,0,2,0.4984042001727437,16,0.5068493150684932,0.5017763627887312,0.45945945945945943,-0.00844511489574945,0,1
vf:match:1404263378,0,0,0.4980149205466139,15,0.49315068493150677,0.48740972856404496,0.26041666666666663,0.004864235615107126,0,0
vf:match:1404263376,1,1,0.5006449543873376,16,0.5,0.4902138365614372,0.44594594594594594,0.0006449543873375818,1,1
vf:match:1404263375,1,3,0.5536825433626952,16,0.5205479452054794,0.5074511459609634,0.5974025974025974,0.033134598157215756,1,1
vf:match:1404263373,0,4,0.48640774374953955,15,0.48611111111111105,0.4657145661678114,0.5657894736842105,0.00029663263842849563,0,0
vf:match:1404263370,1,3,0.535202648918001,16,0.5138888888888888,0.5105548418247365,0.4864864864864864,0.021313760029112117,1,1
vf:match:1404263361,1,5,0.5387108106626858,16,0.5277777777777778,0.5200712407972936,0.5789473684210527,0.01093303288490799,1,1
vf:match:1404263356,1,3,0.49829350149306356,16,0.5,0.4969345232419481,0.3414634146341463,-0.001706498506936438,0,1
vf:match:1404263355,1,1,0.5324471466551173,16,0.5277777777777778,0.5234573606945406,0.45945945945945943,0.004669368877339486,1,1
vf:match:1404263352,1,5,0.5015893090930668,16,0.5,0.4857915546187884,0.56,0.0015893090930667597,1,1
vf:match:1404263350,1,1,0.4900498582885505,16,0.48611111111111105,0.4690522777408552,0.6153846153846154,0.003938747177439472,0,0
vf:match:1404263345,1,1,0.5303858569902101,16,0.5,0.4942958169324171,0.527027027027027,0.030385856990210125,1,1
vf:match:1404263343,0,2,0.5164653058352286,16,0.5138888888888888,0.5052702949145622,0.5066666666666666,0.00257641694633981,1,1
vf:match:1404263336,1,1,0.48534700326894753,16,0.48611111111111105,0.4788981083143666,0.4266666666666667,-0.0007641078421635195,0,0
vf:match:1404263334,1,5,0.5049554071530692,16,0.5138888888888888,0.5043782078319479,0.3670886075949367,-0.008933481735819648,1,1
vf:match:1404263328,1,5,0.4893966233584883,16,0.4794520547945205,0.4637346970015849,0.5405405405405405,0.009944568563967804,0,0
vf:match:1404263327,0,2,0.5059263554049784,16,0.5,0.504079304872744,0.43421052631578944,0.005926355404978434,1,1
vf:match:1404263325,1,1,0.4978421927131092,16,0.5,0.4958292049736223,0.379746835443038,-0.0021578072868908005,0,1
vf:match:1404263319,0,4,0.5033752781387465,16,0.5,0.49296525917619105,0.56,0.003375278138746496,1,1
vf:match:1404263318,0,2,0.4865975482004413,16,0.48611111111111105,0.4800409264797988,0.313953488372093,0.00048643708933027163,0,0
vf:match:1404263315,0,4,0.48064796033614127,16,0.48611111111111105,0.4641397918398331,0.5974025974025974,-0.005463150774969783,0,0
vf:match:1404263307,0,4,0.4771761194088932,16,0.4794520547945205,0.46913527934122207,0.3373493975903614,-0.0022759353856273146,0,0
vf:match:1404263305,1,3,0.5074733339723879,16,0.5,0.49136100344106254,0.5466666666666666,0.007473333972387919,1,1
vf:match:1404263286,1,3,0.5121401815424406,16,0.5138888888888888,0.5044021710959888,0.4078947368421052,-0.001748707346448275,1,1
vf:match:1404263282,0,4,0.47590607727375606,16,0.48611111111111105,0.4789205374303708,0.527027027027027,-0.010205033837354993,0,0
vf:match:1404263281,0,2,0.49994763142711085,16,0.5,0.48499168418364924,0.5657894736842105,-5.236857288914987e-05,0,1
vf:match:1404263276,1,3,0.4757790018495033,16,0.4722222222222222,0.46554166153956367,0.41558441558441556,0.0035567796272810703,0,0
vf:match:1404263275,1,3,0.5030356976285434,16,0.5,0.48321246496040254,0.5921052631578947,0.003035697628543388,1,1
vf:match:1404263269,0,4,0.4997848469212072,16,0.48611111111111105,0.470682139231117,0.5333333333333333,0.013673735810096177,0,0
vf:match:1404263268,0,4,0.5163787182657193,16,0.5138888888888888,0.5022811153017503,0.5405405405405405,0.00248982937683051,1,1
vf:match:1404263264,0,2,0.537981695602141,16,0.5277777777777778,0.5248346158604252,0.4864864864864864,0.010203917824363251,1,1
vf:match:1404263263,0,6,0.4808494080390993,16,0.4722222222222222,0.46529280111438737,0.3974358974358974,0.008627185816877103,0,0
vf:match:1404263260,1,3,0.5008941707122742,16,0.49315068493150677,0.49169479040347647,0.3974358974358974,0.00774348578076739,1,0
vf:match:1404263252,0,0,0.5163317495765999,16,0.5,0.48892136047785206,0.5733333333333334,0.016331749576599885,1,1
vf:match:1404263247,1,1,0.5111991774020926,16,0.5068493150684932,0.5025035930878506,0.4864864864864864,0.0043498623335994635,1,1
vf:match:1404263241,0,6,0.5194104591462441,16,0.5138888888888888,0.4984562890055282,0.5974025974025974,0.005521570257355224,1,1
vf:match:1404263237,1,1,0.4835489924177618,15,0.48611111111111105,0.4793991910836399,0.4666666666666667,-0.002562118693349269,0,0
vf:match:1404263236,0,2,0.4727091528590447,16,0.4794520547945205,0.47172162543476354,0.36250000000000004,-0.006742901935475831,0,0
vf:match:1404263235,1,3,0.49716988899497894,16,0.5,0.49381242707393225,0.5,-0.002830111005021063,0,1
vf:match:1404263231,1,3,0.5132540170505813,16,0.5,0.48861799403032485,0.5789473684210527,0.013254017050581268,1,1
vf:match:1404259589,1,3,0.538361935646166,16,0.5138888888888888,0.500617921443839,0.56,0.024473046757277128,1,1
vf:match:1404259587,0,0,0.4794171260336837,16,0.4794520547945205,0.4627888953561287,0.5657894736842105,-3.492876083682761e-05,0,0
vf:match:1404259585,0,4,0.4804922234588474,16,0.4722222222222222,0.47093096650773464,0.32941176470588235,0.00827000123662519,0,0
vf:match:1404259578,1,1,0.49870660595837957,16,0.5,0.49433000182614095,0.38461538461538464,-0.0012933940416204326,0,1
vf:match:1404259576,0,2,0.496007024203555,15,0.48611111111111105,0.48283307777604695,0.26041666666666663,0.009895913092443975,0,0
vf:match:1404259573,1,1,0.5171859120279133,16,0.5068493150684932,0.49308006023977524,0.5,0.01033659695942013,1,1
vf:match:1404259567,0,2,0.4702352511012854,16,0.45833333333333337,0.4398382534753619,0.5135135135135135,0.01190191776795202,0,0
vf:match:1404259560,1,5,0.5226268764982765,16,0.5138888888888888,0.5097047516258228,0.3974358974358974,0.00873798760938771,1,1
vf:match:1404259555,0,2,0.5051309265160011,16,0.5,0.4929479367972538,0.6025641025641025,0.005130926516001111,1,1
vf:match:1404259553,0,4,0.4847044310918995,16,0.4722222222222222,0.46357716757583384,0.56,0.01248220886967727,0,0
vf:match:1404259549,0,4,0.5185824920454518,16,0.5138888888888888,0.4984562890055282,0.5974025974025974,0.0046936031565629754,1,1
vf:match:1404259546,0,2,0.4836793038635901,16,0.48611111111111105,0.47808813750931023,0.313953488372093,-0.0024318072475209562,0,0
vf:match:1404259543,0,2,0.5017704091221793,16,0.5,0.48499168418364924,0.5657894736842105,0.001770409122179295,1,1
vf:match:1404259538,1,1,0.4966231255978743,15,0.48611111111111105,0.47859800114387213,0.43421052631578944,0.010512014486763255,0,0
vf:match:1404259537,0,4,0.48145375702965937,16,0.4722222222222222,0.4263405240009755,0.717391304347826,0.009231534807437158,0,0
vf:match:1404259536,0,0,0.4783045304641323,16,0.4722222222222222,0.47066729028355586,0.38461538461538464,0.006082308241910084,0,0
vf:match:1404259533,0,0,0.4961232210980461,16,0.5,0.4866651342686339,0.44594594594594594,-0.0038767789019539256,0,1
vf:match:1404259530,0,4,0.45145847022221347,16,0.452054794520548,0.4314354299292904,0.56,-0.0005963242983345052,0,0
vf:match:1404259529,0,4,0.4653143015569653,16,0.4657534246575343,0.46110040390924334,0.4266666666666667,-0.0004391231005689833,0,0
vf:match:1404259519,1,1,0.5010576093229253,16,0.5,0.49458527807481273,0.42105263157894735,0.0010576093229253125,1,1
vf:match:1404259512,0,4,0.5417258961145218,16,0.5277777777777778,0.5052430930995213,0.5789473684210527,0.013948118336744031,1,1
vf:match:1404259509,1,1,0.5121407132174707,16,0.5,0.49843125093559515,0.5974025974025974,0.012140713217470678,1,1
vf:match:1404259507,0,0,0.5158699560004878,16,0.5,0.47719661313418427,0.5974025974025974,0.015869956000487795,1,1
vf:match:1404259504,1,3,0.4970869311463578,16,0.48611111111111105,0.47666091051605364,0.5657894736842105,0.010975820035246775,0,0
vf:match:1404259498,1,3,0.5035718286113986,16,0.5,0.48321246496040254,0.5921052631578947,0.0035718286113985975,1,1
vf:match:1404259497,0,4,0.49912359613523,16,0.49315068493150677,0.4833026470342714,0.56,0.00597291120372323,0,0
vf:match:1404259495,1,1,0.4825617023057891,16,0.4722222222222222,0.4458368552116984,0.625,0.010339480083566888,0,0
vf:match:1404259493,1,3,0.5254971833258162,16,0.5277777777777778,0.5218360077951253,0.44594594594594594,-0.002280594451961604,1,1
vf:match:1404259492,1,3,0.5124635181359564,16,0.5138888888888888,0.5059532028278613,0.48,-0.0014253707529324755,1,1
vf:match:1404259489,0,4,0.4779636927636299,16,0.4722222222222222,0.4610478883993616,0.44,0.005741470541407667,0,0
vf:match:1404259488,1,5,0.49955421405758765,15,0.48611111111111105,0.46458538464674043,0.5657894736842105,0.013443102946476604,0,0
vf:match:1404259483,1,1,0.5069340269939641,16,0.5,0.48652495560508013,0.6419753086419754,0.00693402699396406,1,1
vf:match:1404259476,1,3,0.47476318145266044,16,0.4794520547945205,0.47439105120296593,0.44,-0.004688873341860078,0,0
vf:match:1404259472,1,3,0.49053031694738713,16,0.48611111111111105,0.4684399199488433,0.5657894736842105,0.0044192058362760855,0,0
vf:match:1404259469,1,3,0.5498346645419251,16,0.5277777777777778,0.5341176071161,0.47297297297297297,0.0220568867641473,1,1
vf:match:1404259463,1,3,0.530002553163836,15,0.5068493150684932,0.4897182009204687,0.5974025974025974,0.023153238095342865,1,1
vf:match:1404259462,1,3,0.5249419268971942,15,0.5205479452054794,0.5160526879345242,0.28571428571428575,0.004393981691714788,1,1
vf:match:1404259461,1,1,0.48963126159686954,16,0.4657534246575343,0.4521818754007436,0.56,0.023877836939335262,0,0
vf:match:1404259459,1,5,0.4760242026246358,16,0.4722222222222222,0.4652178524986931,0.4533333333333333,0.003801980402413585,0,0
vf:match:1404259457,0,4,0.4820796025351998,16,0.48611111111111105,0.4785349047729395,0.38461538461538464,-0.004031508575911225,0,0
vf:match:1404259454,0,4,0.5071796241599735,16,0.5138888888888888,0.5084861434981575,0.3414634146341463,-0.0067092647289153096,1,1
vf:match:1404259453,1,3,0.4893966233584883,16,0.4794520547945205,0.4637346970015849,0.5405405405405405,0.009944568563967804,0,0
vf:match:1404259452,0,2,0.5022283226108134,16,0.5,0.49053600984727075,0.5135135135135135,0.0022283226108134047,1,1
vf:match:1404259450,0,0,0.5069356936249761,16,0.5,0.48976180526535734,0.5405405405405405,0.006935693624976147,1,1
vf:match:1404259448,1,5,0.4987097174087412,16,0.5,0.4929241723604971,0.35802469135802467,-0.0012902825912587956,0,1
vf:match:1404259438,0,6,0.5351741305231796,16,0.5205479452054794,0.5116653311053425,0.5844155844155844,0.014626185317700213,1,1
vf:match:1404259431,1,1,0.5060475128590483,16,0.5,0.5009749100093,0.48,0.006047512859048254,1,1
vf:match:1404259423,0,2,0.5089064863402106,16,0.5,0.48880638742576143,0.5135135135135135,0.008906486340210629,1,1
vf:match:1404259419,1,1,0.5122015845606883,16,0.5,0.5009918513232664,0.4266666666666667,0.012201584560688317,1,1
vf:match:1404259409,0,2,0.5026680728342464,16,0.5,0.4991771564901587,0.4025974025974026,0.0026680728342464155,1,1
vf:match:1404259408,1,5,0.4979568004298788,16,0.5,0.49828027816185066,0.4864864864864864,-0.0020431995701212236,0,1
vf:match:1404259406,1,5,0.47731717018174097,16,0.48611111111111105,0.47738932317098126,0.31764705882352945,-0.008793940929370081,0,0
